timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1663939821553,529,Submit order,200,OK,User Journey 1-3,text,true,,342,339,5,5,http://localhost:3000/api/v1/booksApp/orders,529,0,0
1663939821565,518,Go to book's details,200,OK,User Journey 1-2,text,true,,583,300,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba7c,518,0,0
1663939821634,510,Add the book to basket,200,OK,User Journey 1-5,text,true,,329,332,5,5,http://localhost:3000/api/v1/booksApp/basket,510,0,0
1663939821879,516,Go to book's details,200,OK,User Journey 1-4,text,true,,686,298,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba7f,516,0,0
1663939822076,544,Go to main page,200,OK,User Journey 1-1,text,true,,3976,271,5,5,http://localhost:3000/api/v1/booksApp/books,544,0,0
1663939822083,538,Go to main page,200,OK,User Journey 1-3,text,true,,3976,271,5,5,http://localhost:3000/api/v1/booksApp/books,538,0,0
1663939822084,536,Go to main page,200,OK,User Journey 1-2,text,true,,3976,275,5,5,http://localhost:3000/api/v1/booksApp/books,525,0,0
1663939822396,529,Go to main page,200,OK,User Journey 1-4,text,true,,3977,273,5,5,http://localhost:3000/api/v1/booksApp/books,529,0,0
1663939822623,530,Go to book's details,200,OK,User Journey 1-3,text,true,,669,296,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba81,528,0,0
1663939822623,531,Go to book's details,200,OK,User Journey 1-2,text,true,,647,300,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba7a,529,0,0
1663939822623,532,Go to book's details,200,OK,User Journey 1-1,text,true,,743,296,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba7e,531,0,0
1663939822942,516,Go to book's details,200,OK,User Journey 1-4,text,true,,731,298,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba7d,516,0,0
1663939822146,1515,Go to basket,200,OK,User Journey 1-5,text,true,,482,272,5,5,http://localhost:3000/api/v1/booksApp/basket,1515,0,0
1663939823158,529,Go to main page,200,OK,User Journey 1-3,text,true,,3976,271,5,5,http://localhost:3000/api/v1/booksApp/books,527,0,0
1663939823157,532,Add the book to basket,200,OK,User Journey 1-2,text,true,,329,336,5,5,http://localhost:3000/api/v1/booksApp/basket,529,0,0
1663939823461,228,Go to main page,200,OK,User Journey 1-4,text,true,,3977,273,5,5,http://localhost:3000/api/v1/booksApp/books,224,0,0
1663939823157,538,Add the book to basket,200,OK,User Journey 1-1,text,true,,329,332,5,5,http://localhost:3000/api/v1/booksApp/basket,533,0,0
1663939823689,546,Go to book's details,200,OK,User Journey 1-4,text,true,,687,298,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba7f,545,0,0
1663939823688,547,Go to book's details,200,OK,User Journey 1-3,text,true,,669,296,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba81,546,0,0
1663939823689,546,Go to basket,200,OK,User Journey 1-2,text,true,,483,276,5,5,http://localhost:3000/api/v1/booksApp/basket,543,0,0
1663939823681,555,Submit order,200,OK,User Journey 1-5,text,true,,342,339,5,5,http://localhost:3000/api/v1/booksApp/orders,555,0,0
1663939823695,547,Go to basket,200,OK,User Journey 1-1,text,true,,482,272,5,5,http://localhost:3000/api/v1/booksApp/basket,547,0,0
1663939824236,218,Add the book to basket,200,OK,User Journey 1-4,text,true,,329,334,5,5,http://localhost:3000/api/v1/booksApp/basket,218,0,0
1663939824237,546,Go to main page,200,OK,User Journey 1-5,text,true,,3976,271,5,5,http://localhost:3000/api/v1/booksApp/books,544,0,0
1663939824236,547,Go to main page,200,OK,User Journey 1-3,text,true,,3976,271,5,5,http://localhost:3000/api/v1/booksApp/books,545,0,0
1663939824243,544,Submit order,200,OK,User Journey 1-1,text,true,,341,339,5,5,http://localhost:3000/api/v1/booksApp/orders,544,0,0
1663939824236,551,Submit order,200,OK,User Journey 1-2,text,true,,341,343,5,5,http://localhost:3000/api/v1/booksApp/orders,551,0,0
1663939824457,531,Go to basket,200,OK,User Journey 1-4,text,true,,483,274,5,5,http://localhost:3000/api/v1/booksApp/basket,531,0,0
1663939824784,533,Go to book's details,200,OK,User Journey 1-3,text,true,,731,296,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba7d,526,0,0
1663939824784,535,Go to book's details,200,OK,User Journey 1-5,text,true,,743,296,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba7e,535,0,0
1663939824787,530,Go to main page,200,OK,User Journey 1-1,text,true,,3977,271,5,5,http://localhost:3000/api/v1/booksApp/books,525,0,0
1663939824788,529,Go to main page,200,OK,User Journey 1-2,text,true,,3977,275,5,5,http://localhost:3000/api/v1/booksApp/books,529,0,0
1663939824993,543,Submit order,200,OK,User Journey 1-4,text,true,,341,341,5,5,http://localhost:3000/api/v1/booksApp/orders,542,0,0
1663939825326,237,Add the book to basket,200,OK,User Journey 1-3,text,true,,329,332,5,5,http://localhost:3000/api/v1/booksApp/basket,237,0,0
1663939825332,527,Go to book's details,200,OK,User Journey 1-2,text,true,,686,300,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba7f,527,0,0
1663939825333,526,Go to book's details,200,OK,User Journey 1-1,text,true,,798,296,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba80,526,0,0
1663939825332,528,Go to main page,200,OK,User Journey 1-5,text,true,,3976,271,5,5,http://localhost:3000/api/v1/booksApp/books,528,0,0
1663939825564,527,Go to basket,200,OK,User Journey 1-3,text,true,,483,272,5,5,http://localhost:3000/api/v1/booksApp/basket,527,0,0
1663939825563,527,Go to main page,200,OK,User Journey 1-4,text,true,,3977,273,5,5,http://localhost:3000/api/v1/booksApp/books,527,0,0
1663939825861,530,Go to main page,200,OK,User Journey 1-2,text,true,,3977,275,5,5,http://localhost:3000/api/v1/booksApp/books,529,0,0
1663939825861,530,Go to main page,200,OK,User Journey 1-1,text,true,,3977,271,5,5,http://localhost:3000/api/v1/booksApp/books,529,0,0
1663939825865,527,Go to book's details,200,OK,User Journey 1-5,text,true,,819,296,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba79,527,0,0
1663939826096,565,Submit order,200,OK,User Journey 1-3,text,true,,341,339,5,5,http://localhost:3000/api/v1/booksApp/orders,564,0,0
1663939826392,535,Go to book's details,200,OK,User Journey 1-1,text,true,,687,296,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba7f,533,0,0
1663939826392,536,Go to book's details,200,OK,User Journey 1-2,text,true,,799,300,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba80,535,0,0
1663939826393,535,Go to main page,200,OK,User Journey 1-5,text,true,,3977,271,5,5,http://localhost:3000/api/v1/booksApp/books,534,0,0
1663939826665,515,Go to main page,200,OK,User Journey 1-3,text,true,,3977,271,5,5,http://localhost:3000/api/v1/booksApp/books,515,0,0
1663939826929,530,Go to main page,200,OK,User Journey 1-2,text,true,,3977,275,5,5,http://localhost:3000/api/v1/booksApp/books,529,0,0
1663939826929,531,Go to main page,200,OK,User Journey 1-1,text,true,,3976,271,5,5,http://localhost:3000/api/v1/booksApp/books,530,0,0
1663939826933,530,Go to book's details,200,OK,User Journey 1-5,text,true,,646,296,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba7a,527,0,0
1663939826098,1543,Go to book's details,200,OK,User Journey 1-4,text,true,,668,298,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba81,1542,0,0
1663939827478,222,Go to book's details,200,OK,User Journey 1-1,text,true,,819,296,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba79,220,0,0
1663939827182,519,Go to book's details,200,OK,User Journey 1-3,text,true,,730,296,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba7d,516,0,0
1663939827478,539,Go to book's details,200,OK,User Journey 1-2,text,true,,687,300,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba7f,537,0,0
1663939827478,539,Add the book to basket,200,OK,User Journey 1-5,text,true,,330,332,5,5,http://localhost:3000/api/v1/booksApp/basket,537,0,0
1663939827659,522,Go to main page,200,OK,User Journey 1-4,text,true,,3977,273,5,5,http://localhost:3000/api/v1/booksApp/books,522,0,0
1663939827703,525,Add the book to basket,200,OK,User Journey 1-1,text,true,,330,332,5,5,http://localhost:3000/api/v1/booksApp/basket,515,0,0
1663939827703,525,Go to main page,200,OK,User Journey 1-3,text,true,,3976,271,5,5,http://localhost:3000/api/v1/booksApp/books,524,0,0
1663939828017,527,Add the book to basket,200,OK,User Journey 1-2,text,true,,329,336,5,5,http://localhost:3000/api/v1/booksApp/basket,527,0,0
1663939828017,527,Go to basket,200,OK,User Journey 1-5,text,true,,482,272,5,5,http://localhost:3000/api/v1/booksApp/basket,527,0,0
1663939828198,518,Go to book's details,200,OK,User Journey 1-4,text,true,,818,298,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba79,517,0,0
1663939828230,530,Go to book's details,200,OK,User Journey 1-3,text,true,,686,296,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba7f,530,0,0
1663939828230,530,Go to basket,200,OK,User Journey 1-1,text,true,,482,272,5,5,http://localhost:3000/api/v1/booksApp/basket,530,0,0
1663939828553,522,Go to basket,200,OK,User Journey 1-2,text,true,,483,276,5,5,http://localhost:3000/api/v1/booksApp/basket,521,0,0
1663939828552,529,Submit order,200,OK,User Journey 1-5,text,true,,342,339,5,5,http://localhost:3000/api/v1/booksApp/orders,529,0,0
1663939828722,521,Go to main page,200,OK,User Journey 1-4,text,true,,3977,273,5,5,http://localhost:3000/api/v1/booksApp/books,521,0,0
1663939828761,534,Go to main page,200,OK,User Journey 1-3,text,true,,3977,271,5,5,http://localhost:3000/api/v1/booksApp/books,533,0,0
1663939828762,535,Submit order,200,OK,User Journey 1-1,text,true,,342,339,5,5,http://localhost:3000/api/v1/booksApp/orders,533,0,0
1663939829246,237,Go to book's details,200,OK,User Journey 1-4,text,true,,798,298,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba80,237,0,0
1663939829082,525,Go to main page,200,OK,User Journey 1-5,text,true,,3976,271,5,5,http://localhost:3000/api/v1/booksApp/books,525,0,0
1663939829077,531,Submit order,200,OK,User Journey 1-2,text,true,,341,343,5,5,http://localhost:3000/api/v1/booksApp/orders,531,0,0
1663939829297,514,Go to book's details,200,OK,User Journey 1-3,text,true,,582,296,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba7c,513,0,0
1663939829300,520,Go to main page,200,OK,User Journey 1-1,text,true,,3976,271,5,5,http://localhost:3000/api/v1/booksApp/books,520,0,0
1663939829488,526,Add the book to basket,200,OK,User Journey 1-4,text,true,,330,334,5,5,http://localhost:3000/api/v1/booksApp/basket,526,0,0
1663939829609,517,Go to book's details,200,OK,User Journey 1-5,text,true,,819,296,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba79,516,0,0
1663939829609,516,Go to main page,200,OK,User Journey 1-2,text,true,,3977,275,5,5,http://localhost:3000/api/v1/booksApp/books,516,0,0
1663939829813,527,Add the book to basket,200,OK,User Journey 1-3,text,true,,330,332,5,5,http://localhost:3000/api/v1/booksApp/basket,525,0,0
1663939829821,521,Go to book's details,200,OK,User Journey 1-1,text,true,,775,296,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba7b,520,0,0
1663939830035,525,Go to basket,200,OK,User Journey 1-4,text,true,,482,274,5,5,http://localhost:3000/api/v1/booksApp/basket,525,0,0
1663939830343,518,Go to basket,200,OK,User Journey 1-3,text,true,,482,272,5,5,http://localhost:3000/api/v1/booksApp/basket,517,0,0
1663939830344,517,Go to main page,200,OK,User Journey 1-1,text,true,,3976,271,5,5,http://localhost:3000/api/v1/booksApp/books,516,0,0
1663939830563,520,Submit order,200,OK,User Journey 1-4,text,true,,342,341,5,5,http://localhost:3000/api/v1/booksApp/orders,519,0,0
1663939830864,528,Go to book's details,200,OK,User Journey 1-1,text,true,,922,296,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba82,528,0,0
1663939830863,534,Submit order,200,OK,User Journey 1-3,text,true,,342,339,5,5,http://localhost:3000/api/v1/booksApp/orders,532,0,0
1663939831084,524,Go to main page,200,OK,User Journey 1-4,text,true,,3977,273,5,5,http://localhost:3000/api/v1/booksApp/books,524,0,0
1663939831393,221,Go to main page,200,OK,User Journey 1-1,text,true,,3977,271,5,5,http://localhost:3000/api/v1/booksApp/books,221,0,0
1663939830128,1525,Go to book's details,200,OK,User Journey 1-2,text,true,,742,300,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba7e,1524,0,0
1663939830127,1526,Go to main page,200,OK,User Journey 1-5,text,true,,3976,271,5,5,http://localhost:3000/api/v1/booksApp/books,1525,0,0
1663939831397,520,Go to main page,200,OK,User Journey 1-3,text,true,,3977,271,5,5,http://localhost:3000/api/v1/booksApp/books,519,0,0
1663939831616,523,Go to book's details,200,OK,User Journey 1-1,text,true,,647,296,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba7a,523,0,0
1663939831611,528,Go to book's details,200,OK,User Journey 1-4,text,true,,731,298,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba7d,528,0,0
1663939831662,517,Go to book's details,200,OK,User Journey 1-5,text,true,,668,296,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba81,517,0,0
1663939831656,523,Go to main page,200,OK,User Journey 1-2,text,true,,3977,275,5,5,http://localhost:3000/api/v1/booksApp/books,523,0,0
1663939831921,525,Go to book's details,200,OK,User Journey 1-3,text,true,,730,296,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba7d,525,0,0
1663939832141,528,Add the book to basket,200,OK,User Journey 1-1,text,true,,329,332,5,5,http://localhost:3000/api/v1/booksApp/basket,528,0,0
1663939832141,526,Go to main page,200,OK,User Journey 1-4,text,true,,3976,273,5,5,http://localhost:3000/api/v1/booksApp/books,526,0,0
1663939832448,536,Go to main page,200,OK,User Journey 1-3,text,true,,3977,271,5,5,http://localhost:3000/api/v1/booksApp/books,536,0,0
1663939832676,530,Go to book's details,200,OK,User Journey 1-4,text,true,,687,298,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba7f,530,0,0
1663939832671,534,Go to basket,200,OK,User Journey 1-1,text,true,,483,272,5,5,http://localhost:3000/api/v1/booksApp/basket,533,0,0
1663939832992,531,Go to book's details,200,OK,User Journey 1-3,text,true,,775,296,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba7b,531,0,0
1663939832189,1518,Go to book's details,200,OK,User Journey 1-2,text,true,,668,300,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba81,1518,0,0
1663939832189,1518,Go to main page,200,OK,User Journey 1-5,text,true,,3976,271,5,5,http://localhost:3000/api/v1/booksApp/books,1517,0,0
1663939833208,532,Go to main page,200,OK,User Journey 1-4,text,true,,3977,273,5,5,http://localhost:3000/api/v1/booksApp/books,532,0,0
1663939833208,535,Submit order,200,OK,User Journey 1-1,text,true,,341,339,5,5,http://localhost:3000/api/v1/booksApp/orders,534,0,0
1663939833525,220,Go to main page,200,OK,User Journey 1-3,text,true,,3977,271,5,5,http://localhost:3000/api/v1/booksApp/books,220,0,0
1663939833709,525,Go to main page,200,OK,User Journey 1-2,text,true,,3977,275,5,5,http://localhost:3000/api/v1/booksApp/books,525,0,0
1663939833709,530,Go to book's details,200,OK,User Journey 1-5,text,true,,743,296,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba7e,530,0,0
1663939833743,512,Go to book's details,200,OK,User Journey 1-4,text,true,,922,298,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba82,511,0,0
1663939833745,510,Go to main page,200,OK,User Journey 1-1,text,true,,3977,271,5,5,http://localhost:3000/api/v1/booksApp/books,509,0,0
1663939833746,510,Go to book's details,200,OK,User Journey 1-3,text,true,,798,296,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba80,510,0,0
1663939834244,231,Go to book's details,200,OK,User Journey 1-2,text,true,,921,300,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba82,231,0,0
1663939834244,234,Add the book to basket,200,OK,User Journey 1-5,text,true,,329,332,5,5,http://localhost:3000/api/v1/booksApp/basket,233,0,0
1663939834257,229,Go to book's details,200,OK,User Journey 1-1,text,true,,798,296,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba80,228,0,0
1663939834257,545,Add the book to basket,200,OK,User Journey 1-4,text,true,,329,334,5,5,http://localhost:3000/api/v1/booksApp/basket,544,0,0
1663939834258,546,Add the book to basket,200,OK,User Journey 1-3,text,true,,329,332,5,5,http://localhost:3000/api/v1/booksApp/basket,546,0,0
1663939834490,535,Add the book to basket,200,OK,User Journey 1-2,text,true,,330,336,5,5,http://localhost:3000/api/v1/booksApp/basket,535,0,0
1663939834490,535,Go to basket,200,OK,User Journey 1-5,text,true,,483,272,5,5,http://localhost:3000/api/v1/booksApp/basket,534,0,0
1663939834497,528,Go to main page,200,OK,User Journey 1-1,text,true,,3977,271,5,5,http://localhost:3000/api/v1/booksApp/books,527,0,0
1663939834805,570,Go to basket,200,OK,User Journey 1-4,text,true,,483,274,5,5,http://localhost:3000/api/v1/booksApp/basket,560,0,0
1663939834805,569,Go to basket,200,OK,User Journey 1-3,text,true,,483,272,5,5,http://localhost:3000/api/v1/booksApp/basket,562,0,0
1663939835030,547,Go to basket,200,OK,User Journey 1-2,text,true,,482,276,5,5,http://localhost:3000/api/v1/booksApp/basket,545,0,0
1663939835384,566,Submit order,200,OK,User Journey 1-4,text,true,,342,341,5,5,http://localhost:3000/api/v1/booksApp/orders,561,0,0
1663939835385,565,Submit order,200,OK,User Journey 1-3,text,true,,342,339,5,5,http://localhost:3000/api/v1/booksApp/orders,558,0,0
1663939835601,526,Submit order,200,OK,User Journey 1-2,text,true,,342,343,5,5,http://localhost:3000/api/v1/booksApp/orders,525,0,0
1663939835957,538,Go to main page,200,OK,User Journey 1-3,text,true,,3977,271,5,5,http://localhost:3000/api/v1/booksApp/books,537,0,0
1663939835957,538,Go to main page,200,OK,User Journey 1-4,text,true,,3977,273,5,5,http://localhost:3000/api/v1/booksApp/books,537,0,0
1663939835030,1557,Go to book's details,200,OK,User Journey 1-1,text,true,,742,296,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba7e,1555,0,0
1663939835028,1561,Submit order,200,OK,User Journey 1-5,text,true,,341,339,5,5,http://localhost:3000/api/v1/booksApp/orders,1561,0,0
1663939836129,537,Go to main page,200,OK,User Journey 1-2,text,true,,3976,275,5,5,http://localhost:3000/api/v1/booksApp/books,536,0,0
1663939836498,532,Go to book's details,200,OK,User Journey 1-4,text,true,,922,298,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba82,531,0,0
1663939836498,542,Go to book's details,200,OK,User Journey 1-3,text,true,,731,296,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba7d,531,0,0
1663939836588,541,Go to main page,200,OK,User Journey 1-1,text,true,,3977,271,5,5,http://localhost:3000/api/v1/booksApp/books,541,0,0
1663939836590,539,Go to main page,200,OK,User Journey 1-5,text,true,,3977,271,5,5,http://localhost:3000/api/v1/booksApp/books,539,0,0
1663939836667,512,Go to book's details,200,OK,User Journey 1-2,text,true,,583,300,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba7c,512,0,0
1663939837040,511,Go to main page,200,OK,User Journey 1-3,text,true,,3976,271,5,5,http://localhost:3000/api/v1/booksApp/books,511,0,0
1663939837031,519,Go to main page,200,OK,User Journey 1-4,text,true,,3976,273,5,5,http://localhost:3000/api/v1/booksApp/books,519,0,0
1663939837131,513,Go to book's details,200,OK,User Journey 1-5,text,true,,668,296,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba81,513,0,0
1663939837131,513,Go to book's details,200,OK,User Journey 1-1,text,true,,818,296,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba79,512,0,0
1663939837181,524,Go to main page,200,OK,User Journey 1-2,text,true,,3976,275,5,5,http://localhost:3000/api/v1/booksApp/books,524,0,0
1663939837556,533,Go to book's details,200,OK,User Journey 1-3,text,true,,647,296,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba7a,532,0,0
